"Rua Das Pedrulhas",1
"Ladeira De Valongo",1
"Rua Comandante Sacadura Cabral Bairro De São Tiago E Touças",1
"Rua Das Pedras Altas",1
"Rua Dom Arquiminio Rodrigues Da Costa",1
"Rua 23 Zona De Expansão",1
"Rua Henrique Calado",1
"Azinhaga Do Outeiro Boco",1
"Rua Adriano Henriques",1
"Rua Jose Antonio Melro",1
"Travessa De Perosinho Perozinho",1
"Rua De São Bento",1
"Rua Da Liberdade Bairro Do Laranjal",1
"Rua Da Associação Tagarro",1
"Travessa Dos Areais Areais",1
"Quinta De Santa Filomena",1
"Rua Conselheiro José Eduardo Simões Baião",1
"Rua De Mourilhe",1
"Rua Do Pontilhão Reparade",1
"Travessa Dos Descobrimentos",1
"Rua Ataíde De Oliveira",1
"Largo Dona Antónia",1
"Impasse Caminho Velho Da Tendeira",1
"Rua Jacinto Guerra Praia De Buarcos",1
"Beco Dos Fenos",1
"Rua Das Bateiras Bairro Avieiros",1
"Largo Senhora-A-Branca",1
"Rua Das Cascatas",1
"Rua Ferrer Loureiro",1
"Rua Da Bela Vista Ventureira",1
"Caminho De São Francisco",1
"Rua Da Indϊstria Torregela",1
"Rua Antonio Menano Jardim Da Amoreira",1
"Rua Camilo Castelo Branco Bairro Courela Do Rego",1
"Calcada Laranjeiras",1
"Trabiessa De La Corredoura",1
"Rua Eira Do Seixo",1
"Caminho Antigo Do Terreiro Da Luta",1
"Rua António E Pedro Marques Quebradas",1
"Beco Bucho",1
"Rua Do Rosmaninho",1
"Caminho Varzea",1
"Quinta Das Pocinhas",1
"Volta Do Salgueiral Lages De Baixo",1
"Rua Do Baluarte Arada",1
"Rua General José Vicente De Freitas",1
"Rua Fernão Lopes Bairro Das Cantarias",1
"Rua Do Rato",1
"Rua Padre Pio",1
"Casal Trajanas",1
"Rua De Breia Delães De Baixo",1
"Caminho Alfaiates",1
"Rua Da Fábrica Mouriz",1
"Avenida De São Domingos",1
"Travessa Das Arroteias",1
"Pátio Cantigas",1
"Vereda Do Lugarinho",1
