"state.country.isoCode";"state.id";"name";"postalCode";"areaCode";"language"
"HR";"01";"Andigola";"43240";"43";"hr"
"HR";"01";"Babinac";"43000";"43";"hr"
"HR";"01";"Babinac";"43270";"43";"hr"
"HR";"01";"Babotok";"43000";"43";"hr"
"HR";"01";"Bačkovica";"43270";"43";"hr"
"HR";"01";"Barica";"43500";"43";"hr"
"HR";"01";"Bastajski Brđani";"43500";"43";"hr"
"HR";"01";"Batinjani";"43500";"43";"hr"
"HR";"01";"Batinjska Rijeka";"43500";"43";"hr"
"HR";"01";"Bedenička";"43270";"43";"hr"
"HR";"01";"Bedenik";"43270";"43";"hr"
"HR";"01";"Begovača";"43280";"43";"hr"
"HR";"01";"Berek";"43000";"43";"hr"
"HR";"01";"Bijela";"43500";"43";"hr"
"HR";"01";"Bjelovar";"43000";"43";"hr"
"HR";"01";"Blagorodovac";"43280";"43";"hr"
"HR";"01";"Blatnica";"43240";"43";"hr"
"HR";"01";"Bojana";"43240";"43";"hr"
"HR";"01";"Boriš";"43500";"43";"hr"
"HR";"01";"Borova Kosa";"43500";"43";"hr"
"HR";"01";"Bosiljevo";"43240";"43";"hr"
"HR";"01";"Botinac";"43000";"43";"hr"
"HR";"01";"Brestovačka Brda";"43500";"43";"hr"
"HR";"01";"Breza";"43000";"43";"hr"
"HR";"01";"Brezovac";"43000";"43";"hr"
"HR";"01";"Bulinac";"43270";"43";"hr"
"HR";"01";"Čađavac";"43270";"43";"hr"
"HR";"01";"Čazma";"43240";"43";"hr"
"HR";"01";"Cerina";"43240";"43";"hr"
"HR";"01";"Ciglena";"43000";"43";"hr"
"HR";"01";"Ciglenica";"43280";"43";"hr"
"HR";"01";"Cremušina";"43270";"43";"hr"
"HR";"01";"Ćurlovac";"43000";"43";"hr"
"HR";"01";"Dapčevački Brđani";"43290";"43";"hr"
"HR";"01";"Dapci";"43240";"43";"hr"
"HR";"01";"Daruvar";"43500";"43";"hr"
"HR";"01";"Daruvarski Brestovac";"43500";"43";"hr"
"HR";"01";"Daruvarski Vinogradi";"43500";"43";"hr"
"HR";"01";"Daskatica";"43240";"43";"hr"
"HR";"01";"Dautan";"43270";"43";"hr"
"HR";"01";"Dereza";"43240";"43";"hr"
"HR";"01";"Dežanovac";"43500";"43";"hr"
"HR";"01";"Dijakovac";"43290";"43";"hr"
"HR";"01";"Dioš";"43500";"43";"hr"
"HR";"01";"Dišnik";"43280";"43";"hr"
"HR";"01";"Dobra Kuća";"43500";"43";"hr"
"HR";"01";"Doljani";"43500";"43";"hr"
"HR";"01";"Domankuš";"43000";"43";"hr"
"HR";"01";"Dominkovica";"43000";"43";"hr"
"HR";"01";"Donja Kovačica";"43270";"43";"hr"
"HR";"01";"Donja Petrička";"43000";"43";"hr"
"HR";"01";"Donja Rašenica";"43290";"43";"hr"
"HR";"01";"Donja Šušnjara";"43240";"43";"hr"
"HR";"01";"Donja Vrijeska";"43500";"43";"hr"
"HR";"01";"Donje Cjepidlake";"43500";"43";"hr"
"HR";"01";"Donji Borki";"43500";"43";"hr"
"HR";"01";"Donji Daruvar";"43500";"43";"hr"
"HR";"01";"Donji Draganec";"43240";"43";"hr"
"HR";"01";"Donji Dragičevci";"43240";"43";"hr"
"HR";"01";"Donji Lipovčani";"43240";"43";"hr"
"HR";"01";"Donji Miklouš";"43240";"43";"hr"
"HR";"01";"Donji Mosti";"43000";"43";"hr"
"HR";"01";"Donji Sređani";"43500";"43";"hr"
"HR";"01";"Dražica";"43270";"43";"hr"
"HR";"01";"Drlež";"43500";"43";"hr"
"HR";"01";"Drljanovac";"43270";"43";"hr"
"HR";"01";"Duhovi";"43280";"43";"hr"
"HR";"01";"Đulovac";"43500";"43";"hr"
"HR";"01";"Đurđic";"43000";"43";"hr"
"HR";"01";"Galovac";"43000";"43";"hr"
"HR";"01";"Garešnica";"43280";"43";"hr"
"HR";"01";"Garešnički Brestovac";"43280";"43";"hr"
"HR";"01";"Golubinjak";"43500";"43";"hr"
"HR";"01";"Gornja Garešnica";"43280";"43";"hr"
"HR";"01";"Gornja Kovačica";"43270";"43";"hr"
"HR";"01";"Gornja Petrička";"43000";"43";"hr"
